StringId,X,Y,Z,Description,Width,Height,Rolling Resistance,Traction Coefficient,Ground Structure,Locked,Enabled (Fwd),Empty Only (Fwd),Full Only (Fwd),Maximum Speed Full (Fwd),Maximum Final Speed Full (Fwd),Maximum Speed Empty (Fwd),Maximum Final Speed Empty (Fwd),Enabled (Rev),Empty Only (Rev),Full Only (Rev),Maximum Speed Full (Rev),Maximum Final Speed Full (Rev),Maximum Speed Empty (Rev),Maximum Final Speed Empty (Rev)
22,9581.249,8029.91,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
22,9582.755,8093.635,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
22,9608.481,8316.703,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
23,9634.451,8390.44,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
23,9665.484,8478.55,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
23,9695.161,8602.228,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
23,9712.365,8673.925,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
24,9634.451,8390.44,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
24,9608.481,8316.703,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
24,9582.755,8093.635,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
24,9581.249,8029.91,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
25,9634.451,8390.44,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
25,9832.706,8351.764,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
26,9729.58761553546,8729.23705541019,1280.21422340859,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
26,9757.53077544219,8790.05117297342,1280.0112700846,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
26,9784.556,8872.864,1279.844,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
26,9674.15,8892.893,1268.993,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
26,9571.91,8914.529,1260,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
26,9508.761,8929.9,1260,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
27,9729.58761553546,8729.23705541019,1280.21422340859,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
27,9712.365,8673.925,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
27,9695.161,8602.228,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
27,9665.484,8478.55,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
28,9729.58761553546,8729.23705541019,1280.21422340859,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
28,9878.19,8712.064,1280,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10768.228,10435.739,1117.389,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10753.6326451666,10399.9649261573,1115.48377808927,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10731.211,10374.846,1111.5,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10701.622,10312.889,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10693.577,10232.998,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10694.947,10133.146,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10655.357,10043.032,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
29,10614.49,9974.855,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
30,10768.228,10435.739,1117.389,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
30,10763.1096629223,10494.9235251289,1117.99399444301,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
31,10768.228,10435.739,1117.389,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
31,10689.745,10474.848,1117.666,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
31,10597.898,10559.751,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
31,10573.216,10585.15,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
32,10512.303,10647.831,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
32,10500.457,10716.724,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
32,10559.055,10752.81,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10512.303,10647.831,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10465.807,10684.142,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10422.761,10723.045,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10416.486,10804.989,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10408.471,10876.111,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10428.068,10923.671,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10471.168,10936.661,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10521.419,10933.739,1120.225,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10567.98,10923.956,1122.489,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10610.182,10913.898,1124.552,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10664.709,10891.114,1127.322,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10707.741,10864.191,1129.776,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10751.262,10836.906,1132.219,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10783.508,10794.506,1134.723,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10815.091,10756.76,1137.074,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
33,10834.097,10722.963,1138,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
34,10512.303,10647.831,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
34,10573.216,10585.15,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
34,10597.898,10559.751,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
34,10689.745,10474.848,1117.666,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10551.936,11828.489,1278,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10577.974,11827.252,1278,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10613.645,11824.241,1278,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10631.204,11808.215,1278,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10637.476,11787.063,1278,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10619.154,11773.616,1277.944,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10576.405,11753.322,1271.437,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10563.061,11742.847,1269.549,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10552.577,11723.584,1266.606,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10547.538,11708.599,1264.29,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10538.04,11688.904,1261.176,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10526.349,11675.29,1258.699,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10516.634,11660.636,1256.811,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10494.583,11646.679,1253.086,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10477.256,11634.676,1250.073,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10466.269,11623.884,1248,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10467.194,11603.967,1248,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10481.704,11609.683,1247.133,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10521.739,11622.798,1241.074,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10554.139,11637.03,1238,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10551.4133497578,11612.9790460811,1237.9952246666,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10527.9284461486,11603.0215521281,1234.61410043972,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10503.7419361931,11592.9139322436,1230.83416839495,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10484.703,11584.112,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10469.69,11553.481,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10508.021,11545.573,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10540.245,11526.754,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10539.203,11489.024,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10537.478,11454.248,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10523.371,11409.434,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10517.8,11369.683,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10539.361,11336.007,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10556.899,11256.991,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10584.094,11202.058,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
35,10618.87,11180.841,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10790.644,10970.569,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10776.566,10991.224,1208.424,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10755.788,11004.473,1211.109,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10730.42,11020.101,1214.302,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10701.411,11037.655,1218.044,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10679.288,11049.608,1220.843,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10651.561,11064.872,1224.325,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10623.707,11072.481,1227.445,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10604.18,11081.443,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10614.183,11108.414,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
36,10621.756,11138.452,1228,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10790.644,10970.569,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10775.818,10964.707,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10749.129,10975.223,1205.893,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10722.833,10987.695,1202.681,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10696.503,10997.298,1199.634,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10664.571,11007.34,1196.092,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10642.266,11017.739,1193.458,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10620.124,11022.409,1191.025,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10592.833,11025.235,1188.016,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10559.798,11031.515,1184.285,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10539.089,11024.857,1183,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10537.579,11013.144,1183,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10549.891,11010.661,1182.371,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10581.68,10997.728,1178.655,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10615.944,10987.309,1174.839,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10643.588,10974.248,1171.433,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10662.644,10966.985,1169.274,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10688.897,10950.827,1166.053,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10716.062,10931.799,1162.456,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10738.009,10910.52,1159.287,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10759.075,10889.804,1156.072,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10781.59,10862.939,1152.359,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10799.471,10843.009,1149.532,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10816.764,10812.016,1145.7,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10828.049,10790.3,1143.053,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10846.444,10763.201,1139.492,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
37,10857.921,10727.185,1138,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
38,10790.644,10970.569,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
38,10821.097,10939.725,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
38,10843.574,10915.971,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
38,10865.726,10907.444,1207.451,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
38,10908.361,10915.015,1199.794,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
39,10601.008,9959.128,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
39,10566.34,9918.686,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
39,10491.489,9881.534,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
39,10480.704,9876.181,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10601.008,9959.128,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10614.49,9974.855,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10655.357,10043.032,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10694.947,10133.146,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10693.577,10232.998,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10701.622,10312.889,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10731.211,10374.846,1111.5,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
40,10753.6326451666,10399.9649261573,1115.48377808927,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10601.008,9959.128,1108,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10645.4614521451,9963.85845430057,1113.02036467249,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10699.9828547485,10015.8012625815,1128.00856951579,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10739.495,10102.905,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10750.296,10155.037,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10758.718,10205.218,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10773.341,10255.084,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10791.282,10315.57,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10812.781,10380.868,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10827.1,10435.395,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10840.881,10487.935,1128.376,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10847.713,10529.558,1129.777,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10854.758,10587.193,1129.936,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
41,10859.17,10644.581,1129.936,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10858.291,10702.733,1135.613,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10857.921,10727.185,1138,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10846.444,10763.201,1139.492,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10828.049,10790.3,1143.053,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10816.764,10812.016,1145.7,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10799.471,10843.009,1149.532,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10781.59,10862.939,1152.359,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10759.075,10889.804,1156.072,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10738.009,10910.52,1159.287,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10716.062,10931.799,1162.456,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10688.897,10950.827,1166.053,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10662.644,10966.985,1169.274,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10643.588,10974.248,1171.433,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10615.944,10987.309,1174.839,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10581.68,10997.728,1178.655,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10549.891,11010.661,1182.371,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10537.579,11013.144,1183,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10539.089,11024.857,1183,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10559.798,11031.515,1184.285,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10592.833,11025.235,1188.016,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10620.124,11022.409,1191.025,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10642.266,11017.739,1193.458,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10664.571,11007.34,1196.092,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10696.503,10997.298,1199.634,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10722.833,10987.695,1202.681,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10749.129,10975.223,1205.893,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
42,10775.818,10964.707,1208,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10858.291,10702.733,1135.613,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10834.097,10722.963,1138,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10815.091,10756.76,1137.074,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10783.508,10794.506,1134.723,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10751.262,10836.906,1132.219,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10707.741,10864.191,1129.776,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10664.709,10891.114,1127.322,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10610.182,10913.898,1124.552,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10567.98,10923.956,1122.489,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10521.419,10933.739,1120.225,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10471.168,10936.661,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10428.068,10923.671,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10408.471,10876.111,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10416.486,10804.989,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10422.761,10723.045,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
43,10465.807,10684.142,1118,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10858.291,10702.733,1135.613,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10858.753,10672.165,1132.629,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10859.17,10644.581,1129.936,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10854.758,10587.193,1129.936,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10847.713,10529.558,1129.777,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10840.881,10487.935,1128.376,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10827.1,10435.395,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10812.781,10380.868,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10791.282,10315.57,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10773.341,10255.084,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10758.718,10205.218,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10750.296,10155.037,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10739.495,10102.905,1128,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10699.9828547485,10015.8012625815,1128.00856951579,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
44,10645.4614521451,9963.85845430057,1113.02036467249,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
45,10858.753,10672.165,1132.629,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
45,10881.24,10691.923,1132.282,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
45,10899.855,10724.03,1135.913,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
45,10926.21,10729.53,1138.293,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
45,10958.834,10736.749,1139.948,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
45,10996.184,10739.829,1141.74,,6,6,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
