StringId,X,Y,Z,Description,Width,Height,Rolling Resistance,Traction Coefficient,Ground Structure,Locked,Enabled (Fwd),Empty Only (Fwd),Full Only (Fwd),Maximum Speed Full (Fwd),Maximum Final Speed Full (Fwd),Maximum Speed Empty (Fwd),Maximum Final Speed Empty (Fwd),Enabled (Rev),Empty Only (Rev),Full Only (Rev),Maximum Speed Full (Rev),Maximum Final Speed Full (Rev),Maximum Speed Empty (Rev),Maximum Final Speed Empty (Rev)
2,8846.21123625291,9753.10838653727,1097.25612320439,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8854.52100579167,9750.44890375169,1095.95163359174,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8865.72175001031,9748.30754006286,1094.78210929246,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8874.31101608812,9747.30542718713,1093.70453553452,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8884.67339802292,9746.10085440385,1092.56960609444,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8899.94536904914,9743.48084493358,1090.59364833007,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8908.32631788874,9741.66379909665,1089.41182045307,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8915.55528258771,9739.13381425194,1087.92687571449,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8924.21534596652,9738.13628537412,1087.19351563271,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8931.97465375665,9737.24125978282,1086.49029374549,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8938.64016871292,9735.63023918514,1085.5945200712,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8950.57333393044,9732.59665123706,1084.75178070603,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8958.66358090278,9730.86848402621,1085.16211218532,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8965.76037366211,9729.24816809944,1085.37820471165,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8971.86676820702,9726.91236649939,1085.6221195586,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8981.68123505869,9725.00134870537,1086.08316151474,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8987.6526563319,9721.86156480579,1086.32558815404,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,8996.44501898363,9719.2483039991,1086.81240714007,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9003.29198385704,9716.02588080392,1087.13478315953,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9011.14844693614,9715.15517586819,1087.09893088423,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9019.69098170196,9712.56725438327,1087.14438090514,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9029.92386569589,9709.79571831552,1087.13314374361,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9038.4001871586,9708.84377475022,1086.63227830566,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9046.75898000832,9707.08593888625,1086.13250315887,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9057.81545562617,9705.04682381739,1085.98598235078,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9068.85575991807,9702.20881978,1086.16632606009,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9078.87243201073,9698.67150139527,1086.26537543153,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9088.16954376531,9696.84363222995,1086.28360796487,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9095.66081501116,9694.40532734338,1086.35754084778,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9105.00389407808,9693.38933514065,1086.37557442288,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9114.35550447444,9692.37678093636,1086.50149907371,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9128.70749258743,9690.81745764841,1086.56807050164,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9140.47168654877,9689.53890423224,1086.61002681582,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9156.64568649643,9689.39960162919,1086.94223137245,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9164.02745112563,9687.79010903081,1086.90748530498,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9174.014836565,9686.70586619258,1087.00373334437,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9189.34958289589,9688.24252415755,1087.25402281341,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9200.03373601709,9687.0711853591,1087.21540899771,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
2,9211.15986293646,9689.8346994305,1087.17692251528,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8714.05266660166,9782.97606156519,1110.10124933881,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8699.12029342037,9787.27177693693,1109.91518359044,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8680.31877133921,9789.46127260379,1110.03832282588,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8659.4190515495,9791.03014588738,1109.95539703041,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8644.95450082125,9792.71374645192,1110.11324254166,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8624.67896874651,9793.33895283309,1110.13406153216,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8616.29279924263,9793.44285678564,1110.04866069615,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8600.46858380192,9793.53899340841,1110.10342992115,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8589.26656625053,9793.96237654841,1110.07042672788,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8575.92407634323,9792.88373637429,1109.95025594942,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8563.66060860988,9792.5496138602,1110.05707265065,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8550.47804929621,9793.18717156907,1110.05918160802,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8539.21261977378,9794.47794897965,1110.02587599823,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8523.33772568954,9797.17741441363,1110.08124209794,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8509.47902668463,9801.41048181398,1110.10122546382,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8499.90050839189,9802.50936797886,1109.90836330189,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8491.40967093581,9803.4903435309,1110.0688509786,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8483.45923589962,9802.63262658924,1109.83973066656,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8474.6088092744,9800.99741266927,1110.00054463479,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8465.78435863732,9800.23595968365,1110.03737578464,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8458.78484850024,9799.25791279693,1109.91395004934,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8450.72236018189,9796.62784399792,1110.05743873381,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8442.78058380841,9796.63331932876,1109.82694958906,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8436.8152745324,9795.5322684982,1109.93472128985,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8429.92425234578,9795.42046988259,1109.93567628941,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8422.12050524261,9794.52149695976,1110.04488844788,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8412.0593938369,9794.75719085214,1109.88721006155,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8399.06554243707,9793.53440941051,1109.85848049133,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8390.64524761544,9792.6820404664,1109.70411277016,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8380.52174290489,9792.91658835929,1109.68120073895,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8366.74326386335,9793.56025806537,1109.78613927437,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8351.52209881393,9790.75383268022,1109.75286549789,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8342.13407110087,9789.99530835993,1109.86873081998,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8323.60555156171,9792.03977142635,1109.69003448492,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8306.58975133179,9791.20675714007,1109.78956931447,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8294.2386783051,9790.75154068127,1109.76229611859,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8281.99456522958,9791.19300514635,1109.87287710976,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8268.4631127419,9789.93940905212,1109.70534631126,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8255.1842894722,9790.4845228032,1109.81415259491,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8243.26920557975,9787.21358563017,1109.78884510646,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8232.70716506946,9787.44469552464,1109.7655431171,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8222.04911526967,9786.77250316492,1109.88132089757,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8208.282605556,9785.49917041304,1109.71239739137,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8196.81191479397,9786.74194317888,1109.82636067267,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8184.92331622276,9785.25774652329,1109.80087810097,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8167.56677214844,9787.12852700235,1109.90264922116,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8152.99577080212,9788.69383495423,1109.87077611072,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8144.1720841647,9789.6352098577,1109.71094101704,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8134.55663922215,9790.68698271075,1110.1119135006,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8119.37240082253,9796.96451317752,1109.93708491377,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8110.48122754926,9805.38620866518,1110.05708856731,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8096.56802990257,9814.37644722655,1110.02529504016,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8085.5188122814,9823.07458325464,1109.85789953326,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8078.18849029538,9828.57881874119,1109.98269410128,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8071.66902660576,9833.05967669506,1109.96772448311,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8062.53693877582,9840.66491122221,1110.08866721955,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8056.76186541295,9843.1996073981,1110.07588614206,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8047.41713101345,9849.90994366724,1110.05456577679,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8044.91681482186,9853.96652714818,1110.19089196454,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8039.33859870242,9858.37862513344,1110.17817455368,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8033.69009461508,9862.8025651133,1110.02245391646,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8025.28966378438,9869.44656074606,1110.00311517529,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8018.77911342402,9874.93666223906,1109.98803414051,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8011.12714758487,9879.62392743201,1109.97078844005,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,8004.53790526044,9884.19531934453,1110.09924383972,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7998.10044420004,9890.65251706259,1110.08424238824,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7991.42232324953,9895.2496302967,1110.06918522845,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7985.63833655739,9898.79573467741,1110.05625294269,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7977.97618405623,9903.52603851737,1110.18317238473,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7970.10062098585,9908.28970367543,1109.87736560771,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7962.63277906263,9914.92211198015,1110.00433279973,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7957.82951325598,9918.37424440377,1109.99350151301,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7951.18526295667,9923.96901384898,1109.97829314495,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7942.98627336732,9933.59477278681,1110.10357317108,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7933.13271520017,9939.61649070373,1109.93675066392,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7926.43880492354,9945.25366212958,1109.92142292092,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7916.67488938212,9951.28645804143,1110.04496803117,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
3,7911.10813325745,9957.76390175025,1110.03186862049,Arc,10,10,2,0.36,0,False,True,False,False,100,100,100,100,True,False,False,100,100,100,100
